"Bussoleno-Torino(Porta Nuova)";1854;62727,292367
"Albano Laziale-Cecchina";1884;5415,933287
"Cecchina-Nettuno";1884;42241,727703
"Cornuda-Treviso";1884;37357,801164
"Belluno-Cornuda";1886;82896,78511
"Cavezzo-Finale";1884;29448,994345
"Colorno-Parma";1884;21685,522176
"Mezzani Rondani-Colorno";1886;6434,420521
"Casalmaggiore-Mezzani Rondani";1887;5570,920961
"Piadena-Casalmaggiore";1884;22207,411186
"Giulianova-Teramo";1884;34109,924319
"Vedano Olona-Malnate";1884;2988,871549
"Malnate-Varese Nord";1885;6183,897549
"Varese Nord-Laveno Nord";1886;32574,476659
"Orta Miasino-Gozzano";1884;9117,992778
"Gravellona Toce-Orta Miasino";1887;22880,82498
"Ravenna-Cervia";1884;29965,751145
"Cervia-Cesenatico";1886;10771,567097
"Cesenatico-Rimini";1889;29785,747227
"Fossano-Mondovì";1884;32114,191493
"Adria-Loreo";1884;15663,087525
"Loreo-Chioggia";1887;28635,355233
"Matelica-Albacina";1884;16530,375224
"Castelraimondo Camerino-Matelica";1885;9818,555827
"S. Severino Marche-Castelraimondo Camerino";1886;15727,461648
"Macerata-San Severino Marche";1888;39023,651391
"Pausula-Macerata";1886;7553,845722
"Portocivitanova-Pausola";1884;29370,254633
"Grignasco-Romagnamo Sesia";1884;10848,401119
"Borgosesia-Grignasco";1885;7992,918423
"Varallo Sesia-Borgosesia";1886;18027,495854
"Menaggio-Porlezza";1884;17183,774391
"Ponte Tresa-Luino";1885;17667,903079
"Napoli Corso Garibaldi-Nola";1884;33759,146618
"Nola-Baiano";1885;15029,476173
"Arce-Roccasecca";1884;10930,532222
"Mandela Sambuci-Tivoli";1884;18558,575241
"Cineto Romano-Mandela Sambuci";1885;5462,247294
"Zollino-Nardò Centrale";1884;23019,915547
"Nardò-Gallipoli (st.)";1885;21327,996414
"Bergamo-Ponte di Nossa-Ponte di Selva";1884;39458,493347
"Torrebelvicino-Schio-Arsiero";1885;32001,864726
"Poggibonsi-Colle Val d'Elsa";1885;10119,662897
"Cancello-Torre Annunziata (st. c.)";1885;40154,172769
"Castellammare di Stabia-Gragnano";1885;6097,923374
"Sondrio-Colico (st.)";1885;58659,423971
"Brescia-Iseo (Via Monterotondo)";1885;33502,195995
"S. Donà di Piave-Mestre";1885;47315,238771
"Portogruaro-S. Donà di Piave";1886;37738,87373
"Foggia-Manfredonia";1885;47724,504369
"Motta di Livenza-Treviso (st. c.)";1885;47952,87317
"Ivrea-Donnaz";1885;26647,381838
"Donnaz-Aosta";1886;67522,144584
"Taranto (st.)-Latiano";1886;62622,297002
"Latiano-Mesagne";1886;9485,476979
"Mesagne-Brindisi (st.)";1886;19140,049637
"Città di Castello-Fossato";1886;98660,523348
"Arezzo-Anghiari";1886;52658,081383
"Anghiari-Città di Castello";1886;31138,981214
"Porto d'Ascoli-Ascoli Piceno";1886;37683,130962
"Venafro-Caianello Vairano";1886;26976,827286
"Rocca Ravindola-Venafro";1886;9991,259039
"Cividale-Udine";1886;21104,017142
"Montebelluna-Camposampiero";1886;39508,292951
"Villafrati-Corleone";1886;42231,702068
"Palermo (S. Erasmo)-Villafrati";1886;42421,698476
"Viterbo (Porta Fiorentina)-Attigliano";1886;53512,626533
"Chiavenna-Colico";1886;37400,034546
"Bagnolo in Piano-Novellara";1886;14431,514239
"Reggio Emilia-Bagnolo in Piano";1886;11059,578379
"Bagnolo in Piano-Correggio";1886;11668,890992
"Sicignano-Sala Consilina";1886;53395,892959
"Fognano-Marradi";1888;24231,778224
"Faenza-Fognano";1887;23706,826776
"S. Felice sul Panaro-Crevalcore";1889;18006,362013
"Persiceto-Bologna (st. c.)";1887;28784,2572
"Crevalcore-Persiceto";1888;12956,09564
"Cefalù-Bivio Fiumetorto";1887;29645,549578
"Castelrosso-Casale Popolo";1887;58076,083895
"Novellara-Guastalla";1887;13923,391774
"Basaluzzo-Frugarolo";1887;13392,597034
"Budrio-Medicina";1887;14248,508619
"Bologna-Budrio";1887;22091,778641
"Molinella-Portomaggiore";1887;20408,910026
"Budrio-Molinella";1887;23221,849228
"Medicina-Massalombarda";1887;21097,018309
"Massalombarda-Lugo";1888;10908,195653
"Lavezzola-Massalombarda";1889;19170,297468
"Argenta-Ravenna";1889;55325,567751
"Sassano Tegiano-Casalbuono";1888;24798,564635
"Cuneo-Robilante";1887;24529,049089
"Vernante-Limone";1891;12964,638095
"Robilante-Vernante";1889;8899,564891
"Rivarolo-Castellamonte";1887;12536,997907
"Rivarolo-Cuorgnè-Pont";1906;22100,424662
"Tivoli-Roma (Termini)";1887;52227,996334
"Foggia-Lucera";1887;26241,267201
"Roccadebaldi-Cuneo";1887;28790,708916
"Correggio-Carpi";1887;14727,08381
"Saronno-Seregno";1887;18676,946389
"Seregno-Usmate Carnate";1888;18736,109571
"Monti-Tempio";1888;53830,201844
"Gairo-Tortolì-Arbatax";1893;79046,283119
"Cagliari-Mandas";1888;89919,79202
"Meana Sardo-Sorgono";1889;45795,721581
"Mandas-Nurri";1893;31595,723298
"Nurri-Villanovatulo";1893;14249,383714
"Villanovatulo-Ussassai";1894;77386,572193
"Gairo-Jerzu";1893;11256,487804
"Napoli Montesanto-Terme Patamia";1889;11055,21603
"Cuma Fusaro-Torregaveta";1890;2090,380025
"Pozzuoli-Cuma Fusaro";1890;8320,356737
"Napoli (st. c.)-Napoli (Porto di Massa)(sc. p.)";1888;4599,880208
"Terme Patamia-Pozzuoli";1889;5294,86326
"Sermide-Ferrara";1888;44097,032571
"Suzzara-Sermide";1888;70650,967762
"Ladispoli-Palo";1888;3178,080801
"Modena-Vignola";1888;34707,678841
"Reggio Emilia-Scandiano-Castellarano Veggia";1891;31029,230247
"Sulmona-Cineto Romano";1888;154217,537735
"Arezzo-Pratovecchio Stia";1888;60591,939847
"Casarsa-Portogruaro";1888;30477,585928
"Udine-Palmanova";1888;24465,333094
"Palmanova-S. Giorgio di Nogaro (st. c.)";1888;16639,143448
"S. Giorgio di Nogaro (st. c.)-S. Giorgio di Nogaro (sc. p.)";1888;2887,988104
"S. Giorgio di Nogaro (st. c.)-Cervignano del Friuli";1897;7967,812196
"Portogruaro-S. Giorgio di Nogaro (st. c.)";1888;44053,764088
"Domodossola-Gravellona Toce";1888;43286,331737
"Domodossola-Arona (st. nuova)";1905;78614,235943
"Borgomanero-Arona (st.)";1906;24075,677551
"Santhià-Borgomanero";1905;67578,830028
"Iselle di Trasquera-Domodossola (st.i.)";1906;27299,715718
"Confine svizzero-P.D.E. Iselle di Trasquera";1906;15665,673759
"Albate Camerlata-Lecco";1888;54218,542188
"Bellano-Lecco";1892;35856,813219
"Colico-Bellano";1894;19941,224017
"Porto Ceresio-Varese";1894;20010,057173
"Licata (sc. p.)-Licata molo (sc. m.)";1888;651,880781
"Orotelli-Nuoro";1889;27603,171899
"Tirso-Orotelli";1889;18263,140668
"Succursale dei Giovi (Ronco-Mignanego-Quadr. Torbella)-Sampierdarena (st. c.)";1889;34334,118832
"Novi S. Bovo (parco)-Novi Ligure (st. c.)";1889;2984,903822
"Messina (st. c.)-S. Filippo Archi";1889;40097,512957
"Messina (sc. p.)-Messina (st. c.)";1889;682,237527
"Barcellona-Oliveri Tindari";1891;19993,200401
"Milazzo-Barcellona";1890;11280,387665
"S. Filippo Archi-Milazzo";1890;5004,585651
"Usmate Carnate-Ponte S. Pietro Locate";1889;25133,124103
"Verona-Caprino";1889;48472,806102
"Ceva-Priola";1889;26019,673449
"Trappa-Ormea";1893;10676,652549
"Scordia-Caltagirone";1892;67204,134022
"Valsavoja-Scordia";1889;16395,370635
"Borgo S. Lorenzo-Firenze (S. M. N.)";1890;47990,182229
"Viareggio-Lucca";1890;30613,076791
"Napoli-Ottaviano-S. Giuseppe";1891;30454,170176
"Sora-Arce";1891;27435,3812
"Cerignola Campagna-Cerignola";1891;10960,589161
"Biella-Cossato-Valle Mosso";1891;27189,571543
"Biella-Andorno-Balma";1891;18602,000302
"Ponte a Moriano-Borgo a Mozzano";1898;14436,204999
"Lucca-Ponte a Moriano";1892;14127,075331
"Borgo a Mozzano-Bagni di Lucca";1899;5371,87719
"Rocchetta S. Antonio-Rionero Atella Ripacan";1892;33000,996591
"Monteverde-Paternopoli";1895;102800,370878
"Rocchetta S. Antonio-Monteverde";1892;19141,845973
"Paternopoli-Avellino";1893;35630,209362
"Campiglia Marittima-Piombino";1892;18672,255359
"Gaeta Elena-Sparanise";1892;77603,15805
"Naso Capo d'Orlando-Tusa";1895;61971,793697
"Oliveri Tindari-Patti";1892;9234,915429
"Patti-Naso Capo d'Orlando";1893;32036,583226
"Tusa-Castelbuono";1894;17670,052137
"Castelbuono-Cefalù";1894;10731,272926
"Ciampino-Palestrina-Segni Paliano";1892;52071,096649
"Velletri-Terracina";1892;107751,073909
"Saluzzo-Cuneo";1892;45425,655352
"Siracusa (st.)-Siracusa (sc. p.)";1892;1943,073544
"Sant'Ellero-Saltino";1892;10891,874048
"Marradi-Borgo S. Lorenzo";1893;45008,346552
"Borgo S. Lorenzo-Pontassieve";1913;45012,5716
"Cansano-Isernia";1897;138432,635508
"Sulmona-Cansano";1892;33194,034917
"Boiano-Cantalupo del Sannio";1898;10826,659059
"Cantalupo del Sannio-Carpinone";1900;11369,074501
"Bivio Bosco Redole-Boiano";1894;16143,415928
"Spilimbergo-Casarsa";1893;26231,211155
"Priola-Garessio";1890;8761,553636
"Garessio-Trappa";1891;2820,95594
"Cagliari (st.)-Cagliari (sc. p.)";1893;2237,180475
"Asti-Acqui";1893;63797,129411
"Acqui-Ovada";1893;21558,229407
"Ovada-Sampierdarena (st. c.)";1894;56198,717728
"San Zeno Folzano-Piadena";1893;63863,69777
"Isernia-Rocca Ravindola";1894;23311,009228
"Ronciglione-Capranica";1894;9729,487329
"S. Eufemia Biforcazione-Marcellinara";1894;32581,873155
"Marcellinara-Corace";1896;10083,438103
"Bronte-Lave Castiglione";1895;43974,937325
"Catania Gaito-Catania Borgo";1895;2177,029731
"Catania Borgo-Adernò";1895;43686,926771
"Adernò-Bronte";1895;18466,068347
"Lave Castiglione-Giarre";1895;27111,79429
"Giarre-Riposto";1896;1245,728451
"Pergola-Fabriano";1895;43308,971172
"Barletta (st.)-Spinazzola";1895;85950,890405
"Tortona-Castelnuovo Scrivia";1895;11871,610216
"Rezzato-Tormini (st.)";1897;28504,331833
"Tormini (st.)-Vobarno";1897;10541,770646
"S. Stefano di Magra-Sarzana";1897;9869,64927
"Rionero Atella Ripacan.-Potenza Inferiore";1897;57570,716877
"Saronno-Grandate Breccia";1898;25932,639771
"Urbino-Pergola";1898;66772,719812
"Bari-Putignano";1900;58478,057128
"Putignano-Locorotondo";1903;35569,759107
"Mungivacca-Casamassima-Putignano";1905;56048,843465
"Limone (Piemonte)-Vievola";1900;13635,511549
"Spezia (st. c.)-Spezia Marittima (sc. p.)";1900;4054,28834
"Mandela-Subiaco";1901;30424,350206
"Mercato S. Severino-Salerno";1902;22758,777819
"Poggio Rusco-S. Felice sul Panaro";1902;23981,536156
"Sondrio-Tirano";1902;37291,585727
"Avezzano-Balsorano";1902;51000,919903
"Mondovì-Villanova";1902;10142,712802
"Massa Marittima-Follonica Porto";1902;32257,577908
"Ferrara-Copparo";1903;28350,908475
"Corleone-S. Carlo";1903;48517,117127
"Como Lago Nord-Grandate-Malnate";1885;34187,503535
"Cunardo-fermata provvisoria di Luino";1905;15341,872898
"Ghirla-Cunardo";1904;2605,40093
"Grotte di Valganna-Ghirla";1904;12504,83626
"Milano (P. Sempione)-Milano (P. Romana)";1891;10355,329491
"Milano (Porta Romana)-Rogoredo (st.)";1891;4762,74101
"Bergamo-S. Pellegrino";1906;37409,888706
"Castellanza-Cairate Lonate Ceppino";1904;15232,356537
"Napoli-Barra-Pompei-Poggiomarino";1904;44435,01913
"S. Giuseppe Vesuviano-Sarno";1904;19625,864521
"Chieti Città-Chieti stazione";1905;11702,246155
"Castelraimondo-Camerino";1906;15559,652557
"S. Pellegrino-S. Giovanni Bianco";1906;5880,831221
"Cremona-Borgo S. Donnino";1906;46947,640999
"Civitavecchia (st.)-Civitavecchia (sc . p.)";1906;1732,12113
"Lecce-Francavilla Fontana";1907;81183,274691
"Novoli-Nardò";1907;33311,826001
"Breno-Edolo";1909;45064,315123
"Iseo-Pisogne";1907;30745,684842
"Pisogne-Breno";1907;35446,156941
"Venezia (S. Lucia)-Venezia (S. Basilio) (sc. m.)";1907;3203,131277
"Thiene-Rocchette";1907;15224,316889
"Alessandria (st. c.)-Ovada";1907;46863,794197
"Grignasco-Coggiola";1908;19537,818011
"Bassano-Castelfranco Veneto-Mestre";1908;73725,855583
"Porto S. Giorgio-Fermo-Amandola";1908;79259,233251
"Primolano-Carpanè Valstagna";1910;21919,618844
"Desenzano (st.)-Desenzano Lago (sc. l.)";1909;4903,173181
"Ferrara-Cento";1909;44108,148568
"Revere Scalo-Poggio Rusco";1909;9263,142263
"Nogara-Ostiglia";1912;18301,1122
"Ostiglia-Revere Scalo";1911;5542,063325
"Reggio S. Stefano-Barco";1909;15387,592857
"Barco-Montecchio";1909;5011,197086
"Reggio Emilia-Reggio S. Stefano, e Barco Ciano d'Enza";1910;21291,636761
"Cancello-S. Martino Valle Caudina";1910;38535,589685
"Rocchette-Asiago";1910;28709,235695
"Stazione per la Carnia-Villa Santina";1910;27888,032331
"Partanna-Castelvetrano";1910;13719,079072
"Selinunte-Castelvetrano";1910;16618,767809
"Livorno (st. c.)-Vada";1910;38246,422581
"Confine Tirolese-Primolano";1910;2861,276656
"Carpanè Valstagna-Bassano";1909;20592,65783
"Canicatti-Naro";1911;17871,500514
"Naro-Camastra";1911;6029,611782
"Siculiana-Porto Empedocle";1911;16503,340196
"Ponte di Nossa-Clusone";1911;7944,362538
"Padova-Piazzola sul Brenta";1911;23410,460929
"Cento-Decima-Persiceto";1911;18891,895687
"S. Martino Valle Caudina-Cretazzo S. Vito";1911;19009,733576
"Ostellato-Porto Garibaldi";1911;38636,189356
"Bagni di Lucca-Castelnuovo di Garfagnana";1911;30384,887766
"Paderno-Bornato Calino";1911;6538,532692
"Monza-Molteno";1911;41160,996647
"Aulla-Gragnola";1911;17941,646712
"Gragnola-Monzone Monte de' Bianchi Isolano";1912;5052,239299
"Dittaino-Valguarnera";1912;18787,790674
"Marina Ortona-Orsogna-Crocetta";1912;51842,362813
"Lanciano-Crocetta-Casoli";1913;34742,302266
"Longarone Zoldo-Belluno";1912;27509,850427
"Perarolo-Longarone Zoldo";1913;22778,569954
"Lercara Alta-Lercara Bassa";1912;4467,696009
"Saline di Volterra-Volterra";1912;11015,494749
"Busca-Dronero";1912;17392,858726
"Civita Castellana-Viterbo (Porta Fiorentina)";1912;61311,701714
"Chivasso-Asti";1912;71570,951094
"Napoli-Biforcazione-Capua";1913;58061,868057
"Portogruaro-Motta di Livenza";1913;24899,352596
"S. Vito al Tagliamento-Motta di Livenza";1913;38047,108718
"Vievola-Tenda";1913;12177,991208
"Borgo S. Donnino-Fornovo";1913;34822,448414
"Casoli-Archi";1913;7770,036095
"Archi-Atessa";1913;11176,182779
"Orbetello-Porto S. Stefano";1913;17629,022081
"Biforcazione-Caiazzo";1913;20219,626317
"Macomer-Tirso";1888;35049,13403
"Mandas-Meana Sardo";1889;79599,733681
"Marina S. Vito-Lanciano";1912;21245,544669
"Viterbo (P.)-Roma (Trastevere)";1894;117482,248916
"Balsorano-Sora";1895;16030,218157
"Torino-Rivoli";1871;16372,859122
"S. Giuseppe di Cairo-Savona(Letimbro)";1874;29282,476298
"Casalbuono-Lagonegro";1892;18361,473845
"Sala Consilina-Sassano Tegiano";1887;6156,058622
"Roma-Albano Laziale";1889;38621,03201
"Ciampino-Frascati(stazione vecchia)";1857;9026,979923
"Bivio Mandrione-Ciampino";1857;13804,658515
"Pisa(Porta Nuova)-Pisa(st. c.)";1861;3231,964388
"Bosa-Macomer";1888;62849,064523
"Rovato-Iseo";1911;21481,890793
"Partinico-Castellammare del Golfo";1881;26804,091729
"Marmifera-Massa e Carrara";1876;25819,426605
"Majolungo-Frassia";1879;12526,63182
"Genova (P.P.)-Genova(P.B.)";1872;3889,714969
"Palmi-Bagnara";1888;12538,109585
"Gioia Tauro-Palmi";1889;11617,764469
"Affi-Garda";1904;15368,272787
"Ussassai-Gairo";1893;5099,259645
"Pinzano-Spilimbergo";1912;13148,144734
"Galleria di Marianopoli (Verso S. Caterina Xirbi)";1885;9541,154241
"Torrita-Salarco";1861;8186,25576
"Calciano Tricarico-Grassano Garaguso";1877;4750,067001
"Bologna-Bivio Reno";1862;5790,427929
"Starza-S.Spirito";1870;7508,764713
"Modena B. G.-Modena trasbordo (raccordo per merci)";1883;253,29766
"Como (S. Giovanni)-Como Lago (sc. l.)";1880;1478,175426
"Ticino-Magenta";1859;10199,814574
"(Varese) Bettole-Grotte di Valganna";1903;7958,975792
"Cretazzo S. Vito-Benevento";1913;6052,03243
"Mondovì-Roccadebaldi";1888;8120,291215
"Salerno-Pastena";1866;1708,073814
"Licata (sc. p.)-Licata (st.)";1888;1792,269343
"Viterbo (Porta Fiorentina)-Roma (Trastevere) (minor percorso)";1911;1398,515848
"Binari via Operai,via Ponte di Carmigliano, via Fiumara e allacciamento per la Sanità";1858;5519,446926
"Sampierdarena-S. Benigno(passo nuovo)";1858;2367,29484
"Sampierdarena (S. Limbania)-(Genova P. Car.)-Molo Vecchio";1888;6375,098412
"Sampierdarena (st. c.)-S. Benigno (linea della Sanità)";1886;2568,733058
"S. Limbania-Genova (Piazza Brignole)";1888;4356,284647
"Bivio Nogara-Bivio Cerea";1912;1991,7972
"Padova (st. c.)-Padova (Campo di Marte)";1911;4380,321911
"Bivio Altichiero-Bivio Brusegnana (Padova C. M.)";1911;4212,249227
"Bivio Ghisolfa-Bivio Simonetta";1911;2397,304125
"Sampierdarena (st. c.)-S. Benigno (linea della Coscia)";1899;2314,785424
"Bivio Rivarolo-Campasso-S. Benigno";1906;6191,691271
"Bivio Rivarolo-Campasso-S. Limbania";1907;7352,626468
"Bivio Succ.le Campasso-S. Benigno";1907;242,1571
"Bivio Cornigliano-Sampierdarena (sc. m.)";1911;760,157186
"Bivio Busalla-Bivio Ronco";1912;1866,047751
"Civitavecchia (st.)-Civitavecchia (sc . p.)";1906;1106,777198
"Castellammare Adriatico-Pescara";1863;1951,390893
"Livorno (S. Marco)-Livorno (st. c.)";1910;6199,968693
"Maggior percorso Pisa (st. c.)-Livorno (st. c.)";1910;1451,837625
"Bivio Calambrone-Livorno Marittima(sc. p.)";1858;4894,484053
"Bivio Calambrone- Bivio Livorno Marittima-Livorno (S. Marco)";1844;3250,160023
"Firenze (S.M.N.)-Firenze(Porta al Prato)";1848;6629,791413
"Firenze(Bivio Porta al Prato)-Firenze (S.M.N.)";1848;5328,009391
"Bivio Pisa (P Fiorentina) -Pisa (P Fiorentina)";1863;575,293359
"Pavia-Bivio Gravellone";1867;3521,77484
"Bivio Taranto-Taranto(sc.p.)";1869;653,498618
"Bivio Casale-Asti";1870;2094,692204
"Bivio Paratico Sarnico-Paratico (sc. I.)";1876;767,848313
"Doppio B. Bacch.-Vicenza";1876;2077,634434
"Pontebba-ex confine Carnico";1879;917,450949
"Castellamare di Stabia-Castellamare di Stabia (sc. p.)";1886;4341,339868
"Torre Annunziata (st. c.)-Torre Annunziata (sc. p.)";1886;1941,961439
"Novara Nord-Novara F. S.";1887;335,473764
"Varianti stazione definitiva di Noto";1887;280,144791
"Roma (Tuscolana)-Roma (Tiburtina)";1890;5495,786111
"Roma (Tuscolana)-Prenestina";1890;3146,887382
"Prenestina-Roma (Tiburtina)";1890;3340,217196
"Roma (Tuscolana)-Doppio Bivio Mandrione";1891;2074,344167
"Gioia Tauro (staz. provv.)-Gioia Tauro (stazione definitiva)";1890;343,78089
"Chilivani (Magazzino Merci)-Chilivani F. S.";1891;408,718711
"Bivio Mandrione-Ciampino";1892;13063,908473
"Rifredi (st.)-Firenze (Campo di Marte)";1892;6878,203643
"Castellarano Veggia-Sassuolo";1892;2190,777729
"Taranto (st.)-Taranto (pontile militare)";1894;882,453223
"Messina (sc. f. b.) (invasatura superiore)";1895;673,652241
"Messina (sc. f. b.) (invasatura inferiore)";1896;567,24548
"Rifredi (st.)-Firenze (Porta al Prato)";1896;7739,738622
"Firenze (C. Marte)-Bivio S. Marco Vecchio";1896;2330,437568
"Catania Porto-Catania Gaito";1898;2175,733488
"Bivio Lavino-Borgo Panigale";1899;1699,021762
"Laveno Nord-Laveno F. S.";1902;1131,305256
"Ferrara (st.)-Darsena (canale di Burana)";1903;2315,64868
"Gallipoli (st.)-Gallipoli (sc. p.)";1903;1186,919508
"Pugliano-Stazione Inferiore Funicolare";1903;10150,802913
"Villanova-Cave della Rocchetta";1903;867,864951
"Milano (Porta Romana)-Milano (Lambrate)";1904;6926,437297
"Stazione definitiva di Luino";1905;1045,619672
"Bivio Navicelli-Bivio Tagliaferro";1906;1521,539049
"Ancona (stazione)-Ancona (sc . p.)";1906;4455,059114
"P.D.E. Iselle di Trasquera-Iselle di Trasquera (asse F.V.)";1906;841,630218
"Torino (st. smist.)-Quadrivio Zappata-Torino (Porta Susa)";1907;8173,29626
"Alessandria (st. smist.)-lato Bivio Bormida";1908;2369,668787
"Bivio Bergamo-Treviglio Ovest";1908;1739,133848
"Diramazione per Fermo Città";1909;3169,669509
"Alessandria (st. smist.)-Lato Bivio Tanaro";1909;2805,311068
"Roma (Tiburtina)-Roma (S. Lorenzo)";1909;2619,691092
"Roma (Tiburtina)-doppio Bivio Mandrione";1910;5744,521338
"Pavia (st. c.)-Pavia (Piazza d'Armi)";1910;2328,035533
"Milano (P. Vitt.) (sc. m.)-Rogoredo (Parco)-Rogoredo (st.)";1911;5156,378091
"Roma (Trastevere)-Trastevere (sc. m.)";1911;2007,506674
"Civitavecchia (stazione)-Roma (Termini) (maggior percorso)";1911;670,062777
"Rifredi (stazione)-Rifredi (sc. B.)";1911;1581,464416
"Milano (sc. m.) (S. Rocco)-Milano (Librera)";1911;1849,757331
"Bivio Ghisolfa-Bivio Simonetta";1911;2089,571132
"Quadrivio Gazzera-(Quadrivio Catene) Fabbricato Ufficio Mestre (sc. m.)";1911;1438,80078
